obs_start,obs_end,length,iteration,distribution
5521481,5521481,1,38,unif
1795151,1795151,1,38,unif
1986322,1986322,1,38,unif
783802,783802,1,38,unif
2618760,2618760,1,38,unif
3295888,3295888,1,38,unif
166617,166617,1,38,unif
3199646,3199646,1,38,unif
4797878,4797878,1,38,unif
1580009,1580009,1,38,unif
184970,184970,1,38,unif
7546103,7546103,1,38,unif
1628538,1628538,1,38,unif
9210146,9210146,1,38,unif
3264617,3264617,1,38,unif
9078585,9078585,1,38,unif
6539670,6539670,1,38,unif
8533419,8533419,1,38,unif
5056267,5056267,1,38,unif
7940790,7940790,1,38,unif
7036651,7036651,1,38,unif
5577032,5577032,1,38,unif
5539456,5539456,1,38,unif
1282470,1282470,1,38,unif
4610185,4610311,127,38,unif
5032305,5032305,1,38,unif
6207318,6207318,1,38,unif
1458603,1458603,1,38,unif
5533231,5533231,1,38,unif
8055556,8055556,1,38,unif
3893220,3893220,1,38,unif
4564828,4564828,1,38,unif
7025200,7025200,1,38,unif
5116734,5116734,1,38,unif
960023,960023,1,38,unif
8169346,8169346,1,38,unif
2754657,2754657,1,38,unif
1415520,1415520,1,38,unif
803323,803323,1,38,unif
1150634,1150634,1,38,unif
5625539,5625539,1,38,unif
1489793,1489875,83,38,unif
7949242,7949242,1,38,unif
5313331,5313331,1,38,unif
9680420,9680420,1,38,unif
9790244,9790244,1,38,unif
9484057,9484057,1,38,unif
2647626,2647626,1,38,unif
2873667,2873667,1,38,unif
7784033,7784033,1,38,unif
7643592,7643592,1,38,unif
6694998,6694998,1,38,unif
4109189,4109189,1,38,unif
5650499,5650499,1,38,unif
4562497,4562497,1,38,unif
8705594,8705594,1,38,unif
1769751,1769751,1,38,unif
3128656,3128656,1,38,unif
8998666,8998666,1,38,unif
3194522,3194522,1,38,unif
6986248,6986248,1,38,unif
8560982,8560982,1,38,unif
6578017,6578017,1,38,unif
2273835,2273835,1,38,unif
8437458,8437458,1,38,unif
819829,819829,1,38,unif
5479880,5480027,148,38,unif
2524781,2524781,1,38,unif
9829771,9829771,1,38,unif
7863850,7863850,1,38,unif
3516989,3516989,1,38,unif
5456115,5456115,1,38,unif
8105492,8105564,73,38,unif
3946021,3946021,1,38,unif
7241630,7241630,1,38,unif
9180447,9180447,1,38,unif
1732016,1732016,1,38,unif
158551,158551,1,38,unif
3310934,3310934,1,38,unif
5841035,5841035,1,38,unif
8255358,8255405,48,38,unif
7812768,7812768,1,38,unif
7025200,7025200,1,38,unif
2927044,2927055,12,38,unif
5356518,5356518,1,38,unif
539351,539351,1,38,unif
5889692,5889692,1,38,unif
6744294,6744294,1,38,unif
8585700,8585700,1,38,unif
2036301,2036301,1,38,unif
5852365,5852365,1,38,unif
5790318,5790318,1,38,unif
3363701,3363701,1,38,unif
1499460,1499460,1,38,unif
5325466,5325466,1,38,unif
2443672,2443672,1,38,unif
3841718,3841718,1,38,unif
2614852,2614852,1,38,unif
4677908,4677908,1,38,unif
5601863,5601893,31,38,unif
8308244,8308244,1,38,unif
1688561,1688561,1,38,unif
9997876,9997876,1,38,unif
7132204,7132204,1,38,unif
6152920,6152920,1,38,unif
6072306,6072306,1,38,unif
1792007,1792007,1,38,unif
2072483,2072483,1,38,unif
7283211,7283211,1,38,unif
7739544,7739544,1,38,unif
9437483,9437483,1,38,unif
8151205,8151205,1,38,unif
9015557,9015557,1,38,unif
4801997,4801997,1,38,unif
6255158,6255158,1,38,unif
4858320,4858320,1,38,unif
6734787,6734787,1,38,unif
8059541,8059541,1,38,unif
5555980,5555980,1,38,unif
6052152,6052152,1,38,unif
6472039,6472039,1,38,unif
7605190,7605190,1,38,unif
3907614,3907614,1,38,unif
7239133,7239133,1,38,unif
2900017,2900017,1,38,unif
4059649,4059649,1,38,unif
1313203,1313203,1,38,unif
2709809,2709809,1,38,unif
2912738,2912738,1,38,unif
3160,3160,1,38,unif
7821819,7821819,1,38,unif
8098199,8098199,1,38,unif
4555983,4555983,1,38,unif
4951243,4951243,1,38,unif
8649787,8649787,1,38,unif
5901376,5901376,1,38,unif
6531306,6531306,1,38,unif
8749519,8749519,1,38,unif
4279776,4279793,18,38,unif
9651073,9651073,1,38,unif
482306,482306,1,38,unif
9643478,9643478,1,38,unif
2567259,2567259,1,38,unif
858402,858402,1,38,unif
8660736,8660736,1,38,unif
9394603,9394603,1,38,unif
5326560,5326560,1,38,unif
8336392,8336392,1,38,unif
3881641,3881641,1,38,unif
346663,346663,1,38,unif
2057274,2057274,1,38,unif
4521179,4521179,1,38,unif
6318515,6318515,1,38,unif
1930362,1930362,1,38,unif
2212702,2212717,16,38,unif
8314962,8314962,1,38,unif
9035411,9035411,1,38,unif
4974065,4974088,24,38,unif
5476832,5476832,1,38,unif
2083164,2083164,1,38,unif
8092943,8092943,1,38,unif
8244541,8244541,1,38,unif
9118226,9118226,1,38,unif
2825690,2825690,1,38,unif
1379429,1379429,1,38,unif
4991577,4991742,166,38,unif
8764042,8764042,1,38,unif
8322932,8322932,1,38,unif
7239691,7239715,25,38,unif
8541375,8541375,1,38,unif
1728716,1728716,1,38,unif
4015687,4015687,1,38,unif
3879347,3879347,1,38,unif
785769,785769,1,38,unif
9696694,9696694,1,38,unif
4248357,4248357,1,38,unif
676966,676979,14,38,unif
342305,342305,1,38,unif
7918344,7918344,1,38,unif
9579700,9579700,1,38,unif
5886195,5886195,1,38,unif
9041389,9041389,1,38,unif
5577405,5577468,64,38,unif
8493559,8493559,1,38,unif
6628119,6628223,105,38,unif
88230,88230,1,38,unif
8769086,8769086,1,38,unif
9160122,9160122,1,38,unif
9103752,9103752,1,38,unif
3993076,3993076,1,38,unif
6359599,6359599,1,38,unif
7983142,7983142,1,38,unif
4951243,4951243,1,38,unif
6779591,6779591,1,38,unif
6025158,6025158,1,38,unif
9578082,9578082,1,38,unif
2069816,2069816,1,38,unif
4575180,4575180,1,38,unif
4237256,4237256,1,38,unif
7529159,7529159,1,38,unif
3662530,3662530,1,38,unif
940756,940756,1,38,unif
7254623,7254623,1,38,unif
8818252,8818252,1,38,unif
1067667,1067667,1,38,unif
4178928,4178928,1,38,unif
9470222,9470222,1,38,unif
5729606,5729606,1,38,unif
4769476,4769476,1,38,unif
5766709,5766766,58,38,unif
216659,216659,1,38,unif
7541791,7541829,39,38,unif
9115149,9115149,1,38,unif
7715669,7715726,58,38,unif
2452075,2452075,1,38,unif
7096957,7096957,1,38,unif
8291264,8291264,1,38,unif
9632778,9632778,1,38,unif
2428400,2428400,1,38,unif
8298903,8298903,1,38,unif
8997805,8997805,1,38,unif
839949,839949,1,38,unif
8971462,8971462,1,38,unif
1721794,1721840,47,38,unif
4201352,4201352,1,38,unif
1486904,1486904,1,38,unif
5191911,5191911,1,38,unif
7077100,7077100,1,38,unif
2306773,2306773,1,38,unif
5622557,5622557,1,38,unif
9035026,9035032,7,38,unif
1085307,1085307,1,38,unif
8683253,8683253,1,38,unif
8080321,8080321,1,38,unif
2515565,2515565,1,38,unif
5607252,5607252,1,38,unif
5520665,5520665,1,38,unif
1293869,1293869,1,38,unif
9739438,9739438,1,38,unif
6885154,6885154,1,38,unif
166617,166617,1,38,unif
5527757,5527757,1,38,unif
4481777,4481777,1,38,unif
1499294,1499460,167,38,unif
5937581,5937581,1,38,unif
6449580,6449580,1,38,unif
6443126,6443126,1,38,unif
978014,978014,1,38,unif
9389327,9389404,78,38,unif
2446428,2446428,1,38,unif
1988495,1988495,1,38,unif
1039685,1039685,1,38,unif
631465,631465,1,38,unif
8358099,8358211,113,38,unif
9092074,9092074,1,38,unif
8917504,8917504,1,38,unif
927040,927040,1,38,unif
8105564,8105564,1,38,unif
3412998,3412998,1,38,unif
161489,161489,1,38,unif
1169271,1169271,1,38,unif
1130113,1130113,1,38,unif
5562359,5562359,1,38,unif
4086421,4086421,1,38,unif
19020,19092,73,38,unif
2470335,2470449,115,38,unif
9035743,9035743,1,38,unif
1495064,1495064,1,38,unif
2767621,2767621,1,38,unif
56698,56698,1,38,unif
6539670,6539670,1,38,unif
4275746,4275746,1,38,unif
1961532,1961532,1,38,unif
704951,704951,1,38,unif
2988505,2988505,1,38,unif
2012109,2012109,1,38,unif
2408930,2408930,1,38,unif
8735013,8735093,81,38,unif
9420060,9420060,1,38,unif
1672186,1672186,1,38,unif
398660,398660,1,38,unif
6329158,6329158,1,38,unif
5967516,5967516,1,38,unif
1253593,1253593,1,38,unif
9928607,9928607,1,38,unif
3950412,3950412,1,38,unif
5556047,5556047,1,38,unif
3037274,3037274,1,38,unif
2247269,2247269,1,38,unif
7705985,7705985,1,38,unif
3836784,3836784,1,38,unif
1480182,1480182,1,38,unif
8225209,8225209,1,38,unif
1322859,1322859,1,38,unif
5099923,5099923,1,38,unif
2624658,2624658,1,38,unif
5164392,5164392,1,38,unif
3558839,3558979,141,38,unif
1329168,1329168,1,38,unif
6633334,6633334,1,38,unif
353323,353366,44,38,unif
3027949,3027949,1,38,unif
5589410,5589410,1,38,unif
7970948,7970948,1,38,unif
8342321,8342321,1,38,unif
1641199,1641199,1,38,unif
2290295,2290295,1,38,unif
5053989,5053989,1,38,unif
2822943,2822943,1,38,unif
3435246,3435246,1,38,unif
9692036,9692036,1,38,unif
9049497,9049497,1,38,unif
7977328,7977328,1,38,unif
2266893,2266893,1,38,unif
5085813,5085813,1,38,unif
1906369,1906369,1,38,unif
1591525,1591525,1,38,unif
3918183,3918183,1,38,unif
6540146,6540146,1,38,unif
5589410,5589410,1,38,unif
136508,136508,1,38,unif
1465885,1465885,1,38,unif
1942144,1942156,13,38,unif
493521,493521,1,38,unif
3585659,3585659,1,38,unif
4144755,4144755,1,38,unif
4132782,4132782,1,38,unif
4243407,4243407,1,38,unif
6212642,6212642,1,38,unif
5338751,5338886,136,38,unif
3658503,3658503,1,38,unif
6242914,6242914,1,38,unif
8347523,8347523,1,38,unif
5813813,5813813,1,38,unif
3112960,3112960,1,38,unif
672470,672470,1,38,unif
6768001,6768001,1,38,unif
7956251,7956251,1,38,unif
2301289,2301289,1,38,unif
6145647,6145647,1,38,unif
9224595,9224595,1,38,unif
7777859,7777859,1,38,unif
9294524,9294524,1,38,unif
183829,183829,1,38,unif
3370435,3370435,1,38,unif
1545464,1545464,1,38,unif
8002623,8002623,1,38,unif
2509265,2509294,30,38,unif
9963661,9963661,1,38,unif
2647626,2647626,1,38,unif
9135753,9135753,1,38,unif
1803786,1803786,1,38,unif
2171730,2171730,1,38,unif
3531943,3531943,1,38,unif
3211951,3211951,1,38,unif
246046,246046,1,38,unif
917998,917998,1,38,unif
3401486,3401486,1,38,unif
8245388,8245388,1,38,unif
3033177,3033177,1,38,unif
5987716,5987716,1,38,unif
3319013,3319013,1,38,unif
4755099,4755099,1,38,unif
3532220,3532220,1,38,unif
8106896,8106896,1,38,unif
2423666,2423666,1,38,unif
8535972,8535972,1,38,unif
946408,946408,1,38,unif
5546561,5546561,1,38,unif
6287056,6287056,1,38,unif
7077100,7077100,1,38,unif
895402,895402,1,38,unif
9281203,9281203,1,38,unif
633055,633055,1,38,unif
8363842,8363842,1,38,unif
7434674,7434674,1,38,unif
984871,984871,1,38,unif
7739544,7739544,1,38,unif
2634423,2634423,1,38,unif
3246189,3246189,1,38,unif
6027440,6027524,85,38,unif
8738050,8738050,1,38,unif
6757964,6757964,1,38,unif
5813228,5813228,1,38,unif
7923807,7923807,1,38,unif
4007685,4007685,1,38,unif
9926515,9926515,1,38,unif
500332,500332,1,38,unif
7808640,7808640,1,38,unif
2895321,2895321,1,38,unif
1066728,1066728,1,38,unif
1191560,1191560,1,38,unif
3161999,3161999,1,38,unif
9586436,9586436,1,38,unif
5842336,5842336,1,38,unif
9879274,9879274,1,38,unif
647706,647706,1,38,unif
9584860,9584860,1,38,unif
9550307,9550307,1,38,unif
9097916,9097921,6,38,unif
4898011,4898011,1,38,unif
7666566,7666566,1,38,unif
8440695,8440695,1,38,unif
5378911,5378918,8,38,unif
9026934,9026934,1,38,unif
2428446,2428446,1,39,unif
3873503,3873503,1,39,unif
9734442,9734442,1,39,unif
645264,645264,1,39,unif
2142076,2142076,1,39,unif
9270928,9270928,1,39,unif
149513,149513,1,39,unif
325982,325982,1,39,unif
401452,401452,1,39,unif
9558658,9558658,1,39,unif
3235356,3235356,1,39,unif
1830877,1830877,1,39,unif
1488623,1488623,1,39,unif
7034603,7034603,1,39,unif
6262340,6262340,1,39,unif
5395994,5395994,1,39,unif
1525586,1525586,1,39,unif
6556136,6556136,1,39,unif
8061636,8061636,1,39,unif
2784310,2784310,1,39,unif
95496,95496,1,39,unif
1581858,1581877,20,39,unif
1790842,1790842,1,39,unif
2449864,2449864,1,39,unif
9837641,9837641,1,39,unif
1568728,1568728,1,39,unif
1080220,1080259,40,39,unif
9638128,9638128,1,39,unif
5034960,5034960,1,39,unif
6034656,6034656,1,39,unif
3342116,3342116,1,39,unif
7778596,7778596,1,39,unif
5813228,5813228,1,39,unif
7520490,7520490,1,39,unif
1936538,1936538,1,39,unif
2752770,2752770,1,39,unif
1542128,1542128,1,39,unif
2080191,2080191,1,39,unif
3754357,3754357,1,39,unif
1705314,1705314,1,39,unif
5849012,5849012,1,39,unif
8408224,8408224,1,39,unif
5052265,5052265,1,39,unif
7463815,7463815,1,39,unif
3477977,3477977,1,39,unif
7773970,7773970,1,39,unif
6615899,6615899,1,39,unif
7906069,7906097,29,39,unif
2806527,2806527,1,39,unif
6250226,6250226,1,39,unif
9099463,9099463,1,39,unif
183829,183829,1,39,unif
5996025,5996025,1,39,unif
5600945,5600945,1,39,unif
9452097,9452097,1,39,unif
2243271,2243271,1,39,unif
4817755,4817755,1,39,unif
9288593,9288593,1,39,unif
1561503,1561503,1,39,unif
7775912,7775912,1,39,unif
5270333,5270333,1,39,unif
1161407,1161407,1,39,unif
8156468,8156470,3,39,unif
181427,181427,1,39,unif
7731592,7731592,1,39,unif
1291121,1291121,1,39,unif
2304033,2304033,1,39,unif
5164122,5164122,1,39,unif
2547810,2547810,1,39,unif
7016815,7016815,1,39,unif
7572866,7572866,1,39,unif
2612188,2612188,1,39,unif
3300051,3300059,9,39,unif
2136997,2136997,1,39,unif
1363818,1363818,1,39,unif
7078948,7079022,75,39,unif
1194642,1194642,1,39,unif
3322452,3322452,1,39,unif
2243796,2243796,1,39,unif
7936002,7936002,1,39,unif
5190049,5190049,1,39,unif
8218371,8218371,1,39,unif
4477095,4477095,1,39,unif
808491,808491,1,39,unif
3055086,3055086,1,39,unif
7736668,7736668,1,39,unif
8116967,8116967,1,39,unif
6994750,6994750,1,39,unif
8218371,8218371,1,39,unif
9964320,9964320,1,39,unif
4254272,4254272,1,39,unif
432743,432743,1,39,unif
8424835,8424835,1,39,unif
2439946,2439946,1,39,unif
7906069,7906097,29,39,unif
9024665,9024665,1,39,unif
9085553,9085553,1,39,unif
7911454,7911454,1,39,unif
7485888,7485888,1,39,unif
8291622,8291622,1,39,unif
1954531,1954531,1,39,unif
9583569,9583569,1,39,unif
5702716,5702716,1,39,unif
5355427,5355427,1,39,unif
4710133,4710133,1,39,unif
4217704,4217704,1,39,unif
8689077,8689077,1,39,unif
805696,805696,1,39,unif
576406,576406,1,39,unif
5128281,5128281,1,39,unif
707595,707595,1,39,unif
8314142,8314142,1,39,unif
2957817,2957817,1,39,unif
1620061,1620061,1,39,unif
6737618,6737618,1,39,unif
4698044,4698044,1,39,unif
2226346,2226346,1,39,unif
4133144,4133144,1,39,unif
3396574,3396574,1,39,unif
3467159,3467159,1,39,unif
8896934,8896934,1,39,unif
6014874,6014874,1,39,unif
2371037,2371037,1,39,unif
5367611,5367611,1,39,unif
2760170,2760170,1,39,unif
6209646,6209646,1,39,unif
9653598,9653598,1,39,unif
4581206,4581206,1,39,unif
3210279,3210279,1,39,unif
4658056,4658056,1,39,unif
431256,431256,1,39,unif
4293088,4293088,1,39,unif
4647476,4647476,1,39,unif
6783392,6783392,1,39,unif
2385117,2385117,1,39,unif
8865855,8865855,1,39,unif
2541478,2541478,1,39,unif
625461,625461,1,39,unif
3613411,3613411,1,39,unif
7456757,7456757,1,39,unif
336974,336974,1,39,unif
3241665,3241665,1,39,unif
5912587,5912587,1,39,unif
7245823,7245823,1,39,unif
4040332,4040332,1,39,unif
5315170,5315170,1,39,unif
7796114,7796114,1,39,unif
844357,844357,1,39,unif
608502,608502,1,39,unif
8293980,8293980,1,39,unif
8836288,8836288,1,39,unif
2983578,2983578,1,39,unif
1577705,1577705,1,39,unif
8326341,8326341,1,39,unif
1529635,1529635,1,39,unif
829255,829378,124,39,unif
1801562,1801562,1,39,unif
1334870,1334930,61,39,unif
9046776,9046776,1,39,unif
9650173,9650173,1,39,unif
734496,734496,1,39,unif
7773970,7773970,1,39,unif
2238945,2238945,1,39,unif
8426375,8426375,1,39,unif
7049106,7049106,1,39,unif
3744507,3744615,109,39,unif
6745111,6745111,1,39,unif
1256008,1256008,1,39,unif
6856317,6856317,1,39,unif
2340013,2340013,1,39,unif
9559490,9559490,1,39,unif
7739728,7739728,1,39,unif
7623903,7623903,1,39,unif
8180733,8180733,1,39,unif
5201756,5201756,1,39,unif
3751148,3751148,1,39,unif
9055039,9055039,1,39,unif
9637195,9637195,1,39,unif
2034498,2034498,1,39,unif
5642001,5642001,1,39,unif
1346439,1346439,1,39,unif
4658270,4658270,1,39,unif
787711,787711,1,39,unif
4104045,4104045,1,39,unif
775151,775151,1,39,unif
6785853,6785853,1,39,unif
6441066,6441066,1,39,unif
8722443,8722443,1,39,unif
7294711,7294711,1,39,unif
9224368,9224368,1,39,unif
9324169,9324169,1,39,unif
4126413,4126413,1,39,unif
9907213,9907213,1,39,unif
3846086,3846086,1,39,unif
4279776,4279793,18,39,unif
9016809,9016809,1,39,unif
7774866,7774866,1,39,unif
6630554,6630554,1,39,unif
1826858,1826858,1,39,unif
7015523,7015523,1,39,unif
5404779,5404779,1,39,unif
8503812,8503812,1,39,unif
1824625,1824625,1,39,unif
7806486,7806486,1,39,unif
8224760,8224760,1,39,unif
1004506,1004506,1,39,unif
8369445,8369498,54,39,unif
3037274,3037274,1,39,unif
8696114,8696114,1,39,unif
3304531,3304531,1,39,unif
7998331,7998331,1,39,unif
5826655,5826655,1,39,unif
3719088,3719088,1,39,unif
2028599,2028599,1,39,unif
1776643,1776643,1,39,unif
3833176,3833176,1,39,unif
7989387,7989387,1,39,unif
7250104,7250104,1,39,unif
9772065,9772099,35,39,unif
7071502,7071502,1,39,unif
9456674,9456674,1,39,unif
796661,796661,1,39,unif
88359,88359,1,39,unif
2146649,2146649,1,39,unif
8552009,8552009,1,39,unif
183829,183829,1,39,unif
1196333,1196333,1,39,unif
6768552,6768552,1,39,unif
3874360,3874360,1,39,unif
4929140,4929201,62,39,unif
3400016,3400016,1,39,unif
2755682,2755682,1,39,unif
5572726,5572726,1,39,unif
5590187,5590187,1,39,unif
6891175,6891175,1,39,unif
7374282,7374282,1,39,unif
1449435,1449435,1,39,unif
5876614,5876614,1,39,unif
3388728,3388728,1,39,unif
2089087,2089087,1,39,unif
8160862,8160862,1,39,unif
4686814,4686890,77,39,unif
2761525,2761525,1,39,unif
6544281,6544281,1,39,unif
4465353,4465353,1,39,unif
5124549,5124549,1,39,unif
133412,133412,1,39,unif
5210456,5210456,1,39,unif
594114,594114,1,39,unif
1010326,1010326,1,39,unif
7478580,7478580,1,39,unif
9290944,9290944,1,39,unif
5752295,5752295,1,39,unif
7719287,7719287,1,39,unif
3075262,3075262,1,39,unif
6190827,6190827,1,39,unif
8127622,8127622,1,39,unif
6437369,6437369,1,39,unif
1247224,1247224,1,39,unif
8444175,8444175,1,39,unif
8444175,8444175,1,39,unif
6182112,6182112,1,39,unif
6475458,6475458,1,39,unif
3737295,3737295,1,39,unif
8673226,8673226,1,39,unif
8772253,8772253,1,39,unif
1147545,1147545,1,39,unif
9620890,9620890,1,39,unif
7496064,7496064,1,39,unif
7456757,7456757,1,39,unif
5650132,5650132,1,39,unif
9885894,9885894,1,39,unif
7774084,7774084,1,39,unif
9871509,9871509,1,39,unif
4884725,4884725,1,39,unif
9006113,9006113,1,39,unif
8642030,8642030,1,39,unif
6676792,6676792,1,39,unif
9720264,9720264,1,39,unif
7282682,7282682,1,39,unif
9615634,9615634,1,39,unif
8727256,8727256,1,39,unif
5801779,5801779,1,39,unif
8902573,8902573,1,39,unif
148274,148274,1,39,unif
5965311,5965311,1,39,unif
6044122,6044122,1,39,unif
4956730,4956730,1,39,unif
6652065,6652065,1,39,unif
2180503,2180503,1,39,unif
9849230,9849230,1,39,unif
4101731,4101731,1,39,unif
8590485,8590485,1,39,unif
6903443,6903443,1,39,unif
740953,740953,1,39,unif
5626526,5626570,45,39,unif
435859,435863,5,39,unif
8314962,8314962,1,39,unif
5382247,5382247,1,39,unif
5580457,5580457,1,39,unif
4633448,4633448,1,39,unif
9419423,9419423,1,39,unif
4196460,4196460,1,39,unif
391250,391250,1,39,unif
1916850,1916850,1,39,unif
4076291,4076291,1,39,unif
1060050,1060050,1,39,unif
7474410,7474410,1,39,unif
3319344,3319344,1,39,unif
5600026,5600026,1,39,unif
8949086,8949086,1,39,unif
764195,764195,1,39,unif
7116302,7116302,1,39,unif
5859627,5859627,1,39,unif
2905395,2905395,1,39,unif
9406817,9406817,1,39,unif
7051273,7051273,1,39,unif
3937023,3937023,1,39,unif
4025112,4025112,1,39,unif
3000730,3000730,1,39,unif
7166714,7166714,1,39,unif
1328939,1328939,1,39,unif
1610928,1610928,1,39,unif
5210284,5210284,1,39,unif
210642,210642,1,39,unif
6386508,6386508,1,39,unif
790281,790281,1,39,unif
5095760,5095760,1,39,unif
9979876,9979876,1,39,unif
908296,908296,1,39,unif
7517418,7517418,1,39,unif
6330344,6330344,1,39,unif
7013486,7013486,1,39,unif
2082409,2082409,1,39,unif
3920452,3920452,1,39,unif
2988372,2988372,1,39,unif
6615403,6615403,1,39,unif
2970016,2970040,25,39,unif
5825535,5825535,1,39,unif
1486094,1486094,1,39,unif
8700817,8700817,1,39,unif
1392770,1392770,1,39,unif
7629048,7629048,1,39,unif
9111986,9111986,1,39,unif
9070448,9070448,1,39,unif
2210179,2210179,1,39,unif
1227453,1227453,1,39,unif
4355267,4355267,1,39,unif
8783638,8783638,1,39,unif
1027531,1027531,1,39,unif
4634049,4634049,1,39,unif
6549421,6549421,1,39,unif
8419554,8419554,1,39,unif
9957400,9957400,1,39,unif
1778637,1778637,1,39,unif
2320314,2320314,1,39,unif
7387398,7387398,1,39,unif
8391854,8391854,1,39,unif
7743806,7743814,9,39,unif
3836784,3836784,1,39,unif
4333589,4333589,1,39,unif
2751758,2751758,1,39,unif
8395585,8395585,1,39,unif
793733,793733,1,39,unif
3900121,3900121,1,39,unif
1840151,1840151,1,39,unif
372189,372189,1,39,unif
2226346,2226346,1,39,unif
1854709,1854709,1,39,unif
1197677,1197677,1,39,unif
9485419,9485419,1,39,unif
8327123,8327123,1,39,unif
5425629,5425629,1,39,unif
6308083,6308083,1,39,unif
6657504,6657504,1,39,unif
8335785,8335785,1,39,unif
115145,115145,1,39,unif
7029977,7029977,1,39,unif
9555868,9555868,1,39,unif
7727832,7727832,1,39,unif
3611564,3611564,1,39,unif
8344404,8344404,1,39,unif
2273066,2273066,1,39,unif
4726218,4726218,1,39,unif
8904853,8904853,1,39,unif
4286129,4286129,1,39,unif
9838666,9838666,1,39,unif
1587701,1587701,1,39,unif
284494,284541,48,39,unif
4015687,4015687,1,39,unif
5078673,5078673,1,39,unif
5391091,5391091,1,39,unif
